날짜,구,지수
20180711,성북구,0.00
20180712,성북구,0.00
20180713,성북구,0.00
20180714,성북구,0.42
20180715,성북구,0.52
20180716,성북구,0.47
20180717,성북구,0.00
20180718,성북구,0.47
20180719,성북구,0.26
20180720,성북구,0.42
20180721,성북구,0.31
20180722,성북구,0.00
20180723,성북구,0.00
20180724,성북구,0.00
20180725,성북구,0.00
20180726,성북구,0.36
20180727,성북구,0.31
20180728,성북구,0.31
20180729,성북구,0.31
20180730,성북구,0.36
20180731,성북구,0.31
20180801,성북구,0.88
20180802,성북구,0.00
20180803,성북구,0.00
20180804,성북구,0.42
20180805,성북구,0.47
20180806,성북구,0.36
20180807,성북구,0.42
20180808,성북구,0.47
20180809,성북구,0.67
20180810,성북구,0.00
20180811,성북구,0.31
20180812,성북구,0.57
20180813,성북구,0.00
20180814,성북구,0.00
20180815,성북구,0.78
20180816,성북구,0.26
20180817,성북구,0.31
20180818,성북구,0.52
20180819,성북구,0.73
20180820,성북구,0.31
20180821,성북구,0.00
20180822,성북구,0.26
20180823,성북구,0.00
20180824,성북구,0.57
20180825,성북구,0.31
20180826,성북구,0.67
20180827,성북구,0.42
20180828,성북구,1.09
20180829,성북구,0.36
20180830,성북구,0.52
20180831,성북구,0.67
20180901,성북구,0.52
20180902,성북구,0.78
20180903,성북구,0.36
20180904,성북구,0.57
20180905,성북구,0.57
20180906,성북구,0.31
20180907,성북구,0.26
20180908,성북구,0.47
20180909,성북구,0.67
20180910,성북구,0.52
20180911,성북구,0.83
20180912,성북구,0.42
20180913,성북구,0.00
20180914,성북구,0.36
20180915,성북구,0.36
20180916,성북구,0.26
20180917,성북구,0.36
20180918,성북구,0.36
20180919,성북구,0.42
20180920,성북구,0.36
20180921,성북구,0.57
20180922,성북구,0.26
20180923,성북구,0.31
20180924,성북구,0.52
20180925,성북구,0.57
20180926,성북구,0.83
20180927,성북구,0.67
20180928,성북구,0.31
20180929,성북구,0.36
20180930,성북구,0.52
20181001,성북구,0.31
20181002,성북구,0.00
20181003,성북구,0.57
20181004,성북구,0.62
20181005,성북구,0.26
20181006,성북구,0.67
20181007,성북구,0.62
20181008,성북구,0.57
20181009,성북구,0.57
20181010,성북구,0.42
20181011,성북구,0.00
20181012,성북구,0.57
20181013,성북구,0.62
20181014,성북구,1.45
20181015,성북구,0.99
20181016,성북구,0.73
20181017,성북구,0.52
20181018,성북구,0.52
20181019,성북구,0.26
20181020,성북구,0.42
20181021,성북구,0.52
20181022,성북구,0.42
20181023,성북구,0.57
20181024,성북구,0.26
20181025,성북구,0.57
20181026,성북구,0.00
20181027,성북구,0.62
20181028,성북구,0.36
20181029,성북구,0.47
20181030,성북구,0.62
20181031,성북구,0.26
20181101,성북구,0.47
20181102,성북구,0.00
20181103,성북구,0.31
20181104,성북구,0.52
20181105,성북구,0.88
20181106,성북구,0.00
20181107,성북구,0.31
20181108,성북구,0.00
20181109,성북구,0.00
20181110,성북구,0.52
20181111,성북구,0.36
20181112,성북구,1.04
20181113,성북구,0.47
20181114,성북구,0.00
20181115,성북구,0.00
20181116,성북구,0.36
20181117,성북구,0.26
20181118,성북구,0.26
20181119,성북구,0.00
20181120,성북구,0.78
20181121,성북구,0.36
20181122,성북구,0.00
20181123,성북구,0.52
20181124,성북구,0.00
20181125,성북구,0.36
20181126,성북구,0.26
20181127,성북구,0.26
20181128,성북구,0.00
20181129,성북구,0.00
20181130,성북구,0.00
20181201,성북구,0.36
20181202,성북구,0.47
20181203,성북구,0.31
20181204,성북구,0.00
20181205,성북구,0.00
20181206,성북구,0.26
20181207,성북구,0.00
20181208,성북구,0.36
20181209,성북구,0.00
20181210,성북구,0.26
20181211,성북구,0.31
20181212,성북구,0.26
20181213,성북구,0.00
20181214,성북구,0.26
20181215,성북구,0.42
20181216,성북구,0.47
20181217,성북구,0.00
20181218,성북구,0.26
20181219,성북구,0.26
20181220,성북구,0.26
20181221,성북구,0.00
20181222,성북구,0.36
20181223,성북구,0.00
20181224,성북구,0.62
20181225,성북구,0.36
20181226,성북구,0.42
20181227,성북구,0.00
20181228,성북구,0.47
20181229,성북구,0.47
20181230,성북구,0.00
20181231,성북구,0.00
20190101,성북구,0.47
20190102,성북구,1.04
20190103,성북구,0.00
20190104,성북구,0.26
20190105,성북구,0.31
20190106,성북구,0.42
20190107,성북구,0.78
20190108,성북구,0.78
20190109,성북구,0.00
20190110,성북구,0.26
20190111,성북구,0.36
20190112,성북구,0.42
20190113,성북구,0.00
20190114,성북구,0.00
20190115,성북구,0.26
20190116,성북구,0.31
20190117,성북구,0.67
20190118,성북구,0.00
20190119,성북구,0.31
20190120,성북구,0.47
20190121,성북구,0.00
20190122,성북구,0.36
20190123,성북구,0.00
20190124,성북구,0.00
20190125,성북구,0.31
20190126,성북구,0.36
20190127,성북구,0.00
20190128,성북구,0.62
20190129,성북구,0.00
20190130,성북구,0.26
20190131,성북구,0.00
20190201,성북구,0.00
20190202,성북구,0.00
20190203,성북구,0.00
20190204,성북구,0.36
20190205,성북구,0.57
20190206,성북구,0.52
20190207,성북구,0.00
20190208,성북구,0.00
20190209,성북구,0.31
20190210,성북구,0.00
20190211,성북구,0.31
20190212,성북구,0.31
20190213,성북구,0.31
20190214,성북구,0.42
20190215,성북구,0.00
20190216,성북구,0.26
20190217,성북구,0.57
20190218,성북구,0.42
20190219,성북구,0.36
20190220,성북구,0.52
20190221,성북구,0.62
20190222,성북구,0.00
20190223,성북구,0.31
20190224,성북구,0.57
20190225,성북구,0.52
20190226,성북구,0.00
20190227,성북구,0.00
20190228,성북구,0.00
20190301,성북구,0.31
20190302,성북구,0.31
20190303,성북구,0.47
20190304,성북구,0.26
20190305,성북구,0.00
20190306,성북구,0.00
20190307,성북구,0.57
20190308,성북구,0.00
20190309,성북구,0.31
20190310,성북구,0.62
20190311,성북구,0.00
20190312,성북구,0.00
20190313,성북구,0.47
20190314,성북구,0.36
20190315,성북구,0.42
20190316,성북구,0.67
20190317,성북구,0.36
20190318,성북구,0.31
20190319,성북구,0.31
20190320,성북구,0.57
20190321,성북구,0.00
20190322,성북구,0.00
20190323,성북구,0.00
20190324,성북구,0.31
20190325,성북구,0.00
20190326,성북구,0.42
20190327,성북구,0.31
20190328,성북구,0.00
20190329,성북구,0.00
20190330,성북구,0.26
20190331,성북구,0.31
20190401,성북구,0.26
20190402,성북구,0.00
20190403,성북구,0.00
20190404,성북구,0.00
20190405,성북구,0.00
20190406,성북구,0.52
20190407,성북구,0.42
20190408,성북구,0.00
20190409,성북구,0.00
20190410,성북구,0.31
20190411,성북구,0.00
20190412,성북구,0.26
20190413,성북구,0.00
20190414,성북구,0.00
20190415,성북구,0.26
20190416,성북구,0.83
20190417,성북구,0.00
20190418,성북구,0.00
20190419,성북구,0.31
20190420,성북구,0.00
20190421,성북구,0.57
20190422,성북구,0.26
20190423,성북구,0.83
20190424,성북구,0.00
20190425,성북구,0.31
20190426,성북구,0.31
20190427,성북구,0.00
20190428,성북구,0.36
20190429,성북구,0.36
20190430,성북구,0.00
20190501,성북구,0.42
20190502,성북구,0.31
20190503,성북구,0.36
20190504,성북구,0.31
20190505,성북구,0.47
20190506,성북구,0.26
20190507,성북구,0.36
20190508,성북구,0.57
20190509,성북구,0.42
20190510,성북구,0.31
20190511,성북구,0.26
20190512,성북구,0.31
20190513,성북구,0.62
20190514,성북구,0.62
20190515,성북구,0.26
20190516,성북구,0.00
20190517,성북구,0.00
20190518,성북구,0.00
20190519,성북구,0.52
20190520,성북구,0.93
20190521,성북구,0.36
20190522,성북구,0.00
20190523,성북구,0.00
20190524,성북구,0.31
20190525,성북구,0.00
20190526,성북구,0.42
20190527,성북구,0.42
20190528,성북구,0.73
20190529,성북구,0.52
20190530,성북구,0.36
20190531,성북구,0.31
20190601,성북구,0.00
20190602,성북구,0.00
20190603,성북구,0.31
20190604,성북구,0.42
20190605,성북구,0.26
20190606,성북구,0.57
20190607,성북구,0.00
20190608,성북구,0.57
20190609,성북구,0.36
20190610,성북구,0.26
20190611,성북구,0.42
20190612,성북구,0.36
20190613,성북구,0.26
20190614,성북구,0.42
20190615,성북구,0.00
20190616,성북구,0.47
20190617,성북구,0.42
20190618,성북구,0.31
20190619,성북구,0.52
20190620,성북구,0.00
20190621,성북구,0.26
20190622,성북구,0.57
20190623,성북구,0.62
20190624,성북구,0.52
20190625,성북구,0.62
20190626,성북구,0.00
20190627,성북구,0.00
20190628,성북구,0.42
20190629,성북구,0.31
20190630,성북구,0.78
20190701,성북구,0.31
20190702,성북구,0.00
20190703,성북구,0.31
20190704,성북구,0.31
20190705,성북구,0.57
20190706,성북구,0.31
20190707,성북구,1.14
20190708,성북구,0.42
20190709,성북구,0.36
20190710,성북구,0.36
20190711,성북구,0.47
20190712,성북구,0.99
20190713,성북구,0.31
20190714,성북구,0.36
20190715,성북구,0.31
20190716,성북구,0.78
20190717,성북구,0.83
20190718,성북구,0.47
20190719,성북구,0.31
20190720,성북구,0.42
20190721,성북구,0.67
20190722,성북구,0.31
20190723,성북구,0.47
20190724,성북구,0.26
20190725,성북구,0.26
20190726,성북구,0.31
20190727,성북구,0.00
20190728,성북구,0.42
20190729,성북구,0.36
20190730,성북구,0.00
20190731,성북구,0.42
20190801,성북구,0.26
20190802,성북구,0.52
20190803,성북구,0.47
20190804,성북구,0.31
20190805,성북구,0.00
20190806,성북구,0.57
20190807,성북구,0.52
20190808,성북구,0.88
20190809,성북구,0.67
20190810,성북구,0.31
20190811,성북구,0.00
20190812,성북구,0.00
20190813,성북구,0.42
20190814,성북구,0.26
20190815,성북구,0.52
20190816,성북구,0.26
20190817,성북구,0.36
20190818,성북구,0.62
20190819,성북구,0.00
20190820,성북구,0.26
20190821,성북구,0.26
20190822,성북구,0.00
20190823,성북구,0.36
20190824,성북구,0.00
20190825,성북구,0.00
20190826,성북구,0.47
20190827,성북구,0.00
20190828,성북구,0.00
20190829,성북구,0.42
20190830,성북구,0.00
20190831,성북구,0.00
20190901,성북구,0.57
20190902,성북구,0.00
20190903,성북구,0.00
20190904,성북구,0.31
20190905,성북구,0.26
20190906,성북구,0.36
20190907,성북구,0.36
20190908,성북구,0.36
20190909,성북구,0.26
20190910,성북구,0.31
20190911,성북구,0.00
20190912,성북구,0.00
20190913,성북구,0.26
20190914,성북구,0.00
20190915,성북구,0.31
20190916,성북구,1.04
20190917,성북구,0.31
20190918,성북구,0.62
20190919,성북구,0.36
20190920,성북구,0.78
20190921,성북구,0.26
20190922,성북구,0.62
20190923,성북구,1.04
20190924,성북구,0.57
20190925,성북구,0.31
20190926,성북구,0.57
20190927,성북구,0.57
20190928,성북구,0.78
20190929,성북구,0.31
20190930,성북구,0.42
20160901,강북구,0.93
20160902,강북구,1.45
20160903,강북구,0.93
20160904,강북구,1.19
20160905,강북구,2.08
20160906,강북구,1.56
20160907,강북구,1.87
20160908,강북구,1.25
20160909,강북구,1.09
20160910,강북구,0.78
20160911,강북구,1.09
20160912,강북구,1.14
20160913,강북구,0.67
20160914,강북구,1.04
20160915,강북구,1.40
20160916,강북구,1.50
20160917,강북구,2.44
20160918,강북구,2.13
20160919,강북구,2.39
20160920,강북구,2.28
20160921,강북구,1.87
20160922,강북구,1.09
20160923,강북구,1.76
20160924,강북구,2.75
20160925,강북구,3.74
20160926,강북구,2.13
20160927,강북구,1.97
20160928,강북구,1.71
20160929,강북구,1.97
20160930,강북구,2.13
20161001,강북구,1.87
20161002,강북구,2.13
20161003,강북구,1.82
20161004,강북구,2.44
20161005,강북구,1.87
20161006,강북구,1.19
20161007,강북구,1.40
20161008,강북구,2.02
20161009,강북구,1.87
20161010,강북구,1.71
20161011,강북구,1.40
20161012,강북구,0.88
20161013,강북구,1.82
20161014,강북구,1.82
20161015,강북구,1.50
20161016,강북구,1.45
20161017,강북구,1.56
20161018,강북구,1.40
20161019,강북구,1.30
20161020,강북구,0.83
20161021,강북구,1.76
20161022,강북구,1.61
20161023,강북구,2.34
20161024,강북구,2.34
20161025,강북구,1.04
20161026,강북구,1.50
20161027,강북구,0.62
20161028,강북구,0.73
20161029,강북구,1.09
20161030,강북구,1.30
20161031,강북구,1.09
20161101,강북구,1.40
20161102,강북구,1.04
20161103,강북구,1.40
20161104,강북구,1.45
20161105,강북구,1.04
20161106,강북구,0.67
20161107,강북구,1.66
20161108,강북구,1.19
20161109,강북구,1.19
20161110,강북구,0.62
20161111,강북구,1.14
20161112,강북구,0.88
20161113,강북구,1.61
20161114,강북구,1.25
20161115,강북구,1.50
20161116,강북구,1.45
20161117,강북구,1.35
20161118,강북구,1.19
20161119,강북구,1.92
20161120,강북구,1.09
20161121,강북구,1.09
20161122,강북구,1.76
20161123,강북구,1.14
20161124,강북구,2.18
20161125,강북구,1.30
20161126,강북구,1.04
20161127,강북구,1.19
20161128,강북구,1.92
20161129,강북구,1.50
20161130,강북구,1.04
20161201,강북구,1.40
20161202,강북구,0.52
20161203,강북구,1.35
20161204,강북구,1.45
20161205,강북구,1.14
20161206,강북구,1.09
20161207,강북구,1.09
20161208,강북구,1.50
20161209,강북구,0.78
20161210,강북구,1.25
20161211,강북구,1.30
20161212,강북구,1.66
20161213,강북구,1.04
20161214,강북구,0.93
20161215,강북구,1.14
20161216,강북구,1.30
20161217,강북구,1.09
20161218,강북구,1.04
20161219,강북구,1.76
20161220,강북구,0.57
20161221,강북구,0.78
20161222,강북구,0.52
20161223,강북구,0.57
20161224,강북구,0.67
20161225,강북구,1.71
20161226,강북구,1.30
20161227,강북구,2.08
20161228,강북구,1.14
20161229,강북구,1.09
20161230,강북구,1.61
20161231,강북구,1.25
20170101,강북구,1.45
20170102,강북구,1.92
20170103,강북구,1.92
20170104,강북구,1.71
20170105,강북구,1.09
20170106,강북구,1.30
20170107,강북구,1.61
20170108,강북구,1.40
20170109,강북구,1.56
20170110,강북구,0.99
20170111,강북구,1.30
20170112,강북구,0.83
20170113,강북구,2.08
20170114,강북구,1.14
20170115,강북구,0.93
20170116,강북구,1.82
20170117,강북구,0.73
20170118,강북구,0.99
20170119,강북구,1.61
20170120,강북구,1.25
20170121,강북구,0.88
20170122,강북구,1.14
20170123,강북구,1.87
20170124,강북구,1.35
20170125,강북구,1.66
20170126,강북구,2.13
20170127,강북구,1.19
20170128,강북구,1.97
20170129,강북구,2.18
20170130,강북구,2.08
20170131,강북구,1.92
20170201,강북구,2.34
20170202,강북구,1.71
20170203,강북구,1.66
20170204,강북구,2.02
20170205,강북구,2.59
20170206,강북구,2.18
20170207,강북구,1.66
20170208,강북구,1.97
20170209,강북구,2.54
20170210,강북구,1.04
20170211,강북구,1.25
20170212,강북구,1.61
20170213,강북구,1.97
20170214,강북구,2.13
20170215,강북구,1.04
20170216,강북구,1.04
20170217,강북구,0.73
20170218,강북구,1.09
20170219,강북구,1.14
20170220,강북구,1.61
20170221,강북구,1.30
20170222,강북구,1.40
20170223,강북구,1.35
20170224,강북구,0.99
20170225,강북구,1.14
20170226,강북구,1.56
20170227,강북구,1.09
20170228,강북구,10.74
20170301,강북구,5.09
20170302,강북구,1.97
20170303,강북구,2.08
20170304,강북구,4.77
20170305,강북구,3.17
20170306,강북구,2.08
20170307,강북구,2.34
20170308,강북구,1.66
20170309,강북구,1.61
20170310,강북구,1.35
20170311,강북구,1.19
20170312,강북구,1.61
20170313,강북구,1.40
20170314,강북구,1.56
20170315,강북구,1.50
20170316,강북구,1.76
20170317,강북구,1.50
20170318,강북구,1.25
20170319,강북구,1.50
20170320,강북구,1.40
20170321,강북구,1.71
20170322,강북구,1.71
20170323,강북구,1.04
20170324,강북구,1.19
20170325,강북구,1.14
20170326,강북구,1.56
20170327,강북구,1.19
20170328,강북구,1.82
20170329,강북구,1.45
20170330,강북구,1.61
20170331,강북구,1.04
20170401,강북구,1.04
20170402,강북구,1.30
20170403,강북구,0.99
20170404,강북구,1.66
20170405,강북구,1.82
20170406,강북구,1.45
20170407,강북구,1.30
20170408,강북구,1.35
20170409,강북구,2.34
20170410,강북구,3.79
20170411,강북구,2.23
20170412,강북구,7.27
20170413,강북구,6.49
